customer_id,tenure_months,monthly_charges,contract,internet_service,tech_support,payment_method,support_tickets,churn
CX03736,38,113.95,Two year,Fiber,No,Bank transfer,0,0
CX03737,39,91.46,Month-to-month,Fiber,No,Electronic check,3,1
CX03738,26,108.41,Month-to-month,DSL,No,Bank transfer,0,1
CX03739,4,78.99,One year,DSL,No,Bank transfer,2,1
CX03740,68,66.41,Month-to-month,DSL,Yes,Credit card,2,0
CX03741,60,39.19,Two year,None,No,Electronic check,0,0
CX03742,60,68.4,Two year,DSL,No,Bank transfer,2,0
CX03743,50,21.18,Two year,Fiber,No,Mailed check,0,0
CX03744,36,61.76,Month-to-month,Fiber,Yes,Credit card,3,0
CX03745,66,104.2,One year,DSL,Yes,Credit card,2,0
CX03746,8,75.63,One year,Fiber,No,Bank transfer,3,0
CX03747,20,93.23,Month-to-month,DSL,Yes,Electronic check,2,1
CX03748,33,60.01,One year,DSL,No,Electronic check,1,0
CX03749,57,38.15,Month-to-month,DSL,No,Electronic check,0,0
CX03750,25,57.9,Month-to-month,None,No,Bank transfer,2,0
CX03751,63,59.72,Month-to-month,Fiber,Yes,Bank transfer,1,1
CX03752,23,94.98,Month-to-month,Fiber,Yes,Mailed check,0,1
CX03753,26,111.93,Month-to-month,None,Yes,Bank transfer,1,1
CX03754,24,52.19,Two year,None,Yes,Credit card,0,0
CX03755,30,60.59,One year,Fiber,No,Electronic check,2,0
CX03756,59,65.3,Month-to-month,DSL,No,Bank transfer,0,0
CX03757,25,60.83,Month-to-month,DSL,No,Mailed check,2,1
CX03758,36,41.15,Month-to-month,Fiber,No,Electronic check,1,1
CX03759,1,70.57,Month-to-month,Fiber,Yes,Electronic check,1,1
CX03760,40,76.5,Month-to-month,DSL,Yes,Electronic check,2,0
CX03761,17,77.03,One year,DSL,Yes,Electronic check,2,0
CX03762,36,42.0,Two year,Fiber,No,Electronic check,2,0
CX03763,24,66.05,Month-to-month,Fiber,Yes,Electronic check,0,0
CX03764,28,30.28,Month-to-month,Fiber,Yes,Electronic check,0,0
CX03765,8,88.66,One year,Fiber,No,Bank transfer,1,0
CX03766,34,46.14,Month-to-month,Fiber,No,Credit card,2,0
CX03767,56,62.54,Month-to-month,Fiber,No,Credit card,1,1
CX03768,44,58.71,One year,Fiber,No,Bank transfer,0,0
CX03769,31,55.76,Month-to-month,Fiber,No,Electronic check,1,0
CX03770,61,45.31,Two year,Fiber,No,Credit card,1,0
CX03771,41,29.73,Month-to-month,Fiber,Yes,Credit card,1,0
CX03772,45,106.75,Two year,Fiber,No,Credit card,2,0
CX03773,21,74.25,Two year,Fiber,Yes,Credit card,0,0
CX03774,50,74.48,Two year,None,Yes,Electronic check,2,0
CX03775,26,114.82,One year,DSL,No,Mailed check,1,0
CX03776,15,66.44,One year,Fiber,Yes,Credit card,3,1
CX03777,55,80.81,Month-to-month,Fiber,Yes,Electronic check,1,0
CX03778,42,69.12,Month-to-month,DSL,No,Credit card,2,0
CX03779,34,94.78,One year,Fiber,No,Bank transfer,2,0
CX03780,52,79.71,Month-to-month,DSL,Yes,Electronic check,1,0
CX03781,43,75.59,One year,Fiber,No,Credit card,2,1
CX03782,55,63.06,One year,None,No,Mailed check,1,0
CX03783,31,74.84,One year,Fiber,No,Credit card,2,0
CX03784,72,94.29,Two year,DSL,Yes,Mailed check,0,0
CX03785,41,23.0,Month-to-month,Fiber,Yes,Electronic check,0,1
CX03786,34,65.86,One year,Fiber,Yes,Bank transfer,1,0
CX03787,65,59.51,Month-to-month,Fiber,No,Electronic check,0,1
CX03788,72,62.1,One year,None,Yes,Mailed check,1,0
CX03789,20,25.24,One year,None,Yes,Electronic check,1,0
CX03790,17,84.8,One year,DSL,Yes,Electronic check,2,0
CX03791,38,50.11,One year,DSL,Yes,Bank transfer,0,0
CX03792,6,63.72,One year,DSL,No,Bank transfer,3,1
CX03793,50,57.63,Month-to-month,Fiber,No,Electronic check,2,1
CX03794,49,31.98,One year,None,No,Mailed check,3,0
CX03795,7,58.9,Month-to-month,Fiber,Yes,Electronic check,0,0
CX03796,20,28.2,One year,None,Yes,Electronic check,1,0
CX03797,70,47.98,Month-to-month,Fiber,No,Credit card,2,1
CX03798,13,61.79,One year,DSL,No,Mailed check,1,0
CX03799,36,68.62,Month-to-month,DSL,No,Bank transfer,0,1
CX03800,49,69.94,One year,DSL,Yes,Credit card,0,0
CX03801,18,65.7,Month-to-month,Fiber,Yes,Electronic check,1,1
CX03802,25,115.75,Month-to-month,Fiber,Yes,Mailed check,1,0
CX03803,55,78.3,One year,None,No,Bank transfer,1,0
CX03804,31,41.85,Month-to-month,Fiber,Yes,Credit card,2,1
CX03805,59,55.26,One year,Fiber,No,Bank transfer,1,0
CX03806,5,54.27,Month-to-month,DSL,Yes,Electronic check,1,1
CX03807,46,64.83,Month-to-month,None,Yes,Bank transfer,0,0
CX03808,25,55.45,Month-to-month,Fiber,No,Electronic check,3,0
CX03809,66,49.91,One year,Fiber,Yes,Electronic check,2,0
CX03810,32,105.01,Month-to-month,Fiber,Yes,Mailed check,0,0
CX03811,7,69.7,One year,None,Yes,Bank transfer,1,0
CX03812,61,61.31,One year,Fiber,Yes,Credit card,1,0
CX03813,38,63.18,Month-to-month,DSL,No,Credit card,0,0
CX03814,5,63.96,One year,Fiber,Yes,Credit card,1,1
CX03815,54,99.38,One year,Fiber,No,Bank transfer,1,0
CX03816,43,79.26,Two year,DSL,No,Electronic check,1,0
CX03817,67,93.45,Month-to-month,DSL,Yes,Credit card,2,0
CX03818,51,18.0,Month-to-month,DSL,No,Electronic check,0,1
CX03819,47,75.92,Month-to-month,Fiber,Yes,Bank transfer,2,0
CX03820,16,92.05,One year,Fiber,No,Mailed check,0,0
CX03821,44,112.17,Month-to-month,Fiber,No,Credit card,1,1
CX03822,13,69.41,Two year,Fiber,No,Credit card,2,0
CX03823,28,30.99,One year,Fiber,Yes,Credit card,0,0
CX03824,32,81.72,Month-to-month,Fiber,No,Mailed check,3,1
CX03825,42,55.59,One year,None,No,Credit card,2,0
CX03826,16,29.35,Month-to-month,Fiber,Yes,Bank transfer,4,1
CX03827,40,55.16,Month-to-month,Fiber,No,Bank transfer,0,1
CX03828,24,92.01,One year,Fiber,No,Electronic check,3,1
CX03829,66,95.22,One year,Fiber,No,Mailed check,1,1
CX03830,72,84.66,One year,DSL,Yes,Credit card,1,0
CX03831,60,45.73,Month-to-month,Fiber,No,Credit card,0,0
CX03832,17,124.16,Month-to-month,DSL,No,Mailed check,4,1
CX03833,54,43.07,Month-to-month,Fiber,No,Electronic check,0,0
CX03834,71,67.09,Month-to-month,Fiber,No,Electronic check,1,0
CX03835,67,37.02,Month-to-month,DSL,No,Credit card,4,0
CX03836,63,97.79,Month-to-month,DSL,No,Mailed check,3,0
CX03837,5,78.63,Month-to-month,Fiber,No,Mailed check,0,1
CX03838,11,88.36,Two year,None,No,Credit card,0,0
CX03839,56,70.81,Month-to-month,DSL,Yes,Electronic check,2,0
CX03840,23,67.33,Month-to-month,DSL,No,Bank transfer,1,0
CX03841,34,72.68,Month-to-month,DSL,No,Credit card,1,0
CX03842,35,27.3,Month-to-month,DSL,Yes,Credit card,1,0
CX03843,55,90.72,One year,DSL,No,Mailed check,1,0
CX03844,54,88.95,Month-to-month,None,Yes,Credit card,0,0
CX03845,22,60.23,Month-to-month,DSL,No,Bank transfer,0,1
CX03846,57,68.6,Month-to-month,Fiber,No,Credit card,2,0
CX03847,34,75.47,Month-to-month,DSL,Yes,Bank transfer,0,0
CX03848,43,103.43,Two year,DSL,No,Bank transfer,1,0
CX03849,60,78.4,One year,DSL,Yes,Bank transfer,0,0
CX03850,21,69.84,Two year,DSL,Yes,Bank transfer,3,0
CX03851,3,57.71,Two year,Fiber,No,Mailed check,1,0
CX03852,48,35.84,Month-to-month,Fiber,No,Electronic check,1,1
CX03853,21,55.81,One year,None,No,Credit card,1,0
CX03854,19,70.5,Month-to-month,Fiber,No,Electronic check,1,1
CX03855,36,63.39,Month-to-month,Fiber,No,Mailed check,1,0
CX03856,64,70.61,One year,Fiber,Yes,Bank transfer,6,0
CX03857,62,85.35,One year,None,Yes,Credit card,1,0
CX03858,53,78.54,One year,Fiber,Yes,Mailed check,3,0
CX03859,20,75.03,Month-to-month,None,No,Credit card,2,1
CX03860,69,83.42,Two year,Fiber,Yes,Credit card,0,0
CX03861,60,73.08,One year,Fiber,Yes,Electronic check,3,0
CX03862,3,68.31,One year,None,No,Bank transfer,1,1
CX03863,18,79.33,One year,Fiber,Yes,Bank transfer,3,1
CX03864,9,30.99,Two year,None,No,Credit card,1,0
CX03865,22,96.57,Month-to-month,Fiber,No,Bank transfer,1,1
CX03866,49,40.65,Month-to-month,Fiber,No,Electronic check,1,0
CX03867,40,87.44,Two year,None,No,Bank transfer,1,0
CX03868,11,69.31,One year,Fiber,Yes,Bank transfer,1,0
CX03869,48,93.42,Two year,DSL,No,Credit card,2,1
CX03870,43,69.82,Month-to-month,DSL,No,Bank transfer,1,0
CX03871,64,48.28,Two year,Fiber,No,Bank transfer,1,0
CX03872,23,92.68,Month-to-month,Fiber,Yes,Credit card,1,1
CX03873,64,73.13,One year,DSL,No,Bank transfer,2,0
CX03874,48,71.69,Two year,Fiber,No,Bank transfer,2,0
CX03875,19,70.87,Month-to-month,Fiber,No,Electronic check,3,1
CX03876,24,91.12,Month-to-month,Fiber,Yes,Bank transfer,1,0
CX03877,54,87.09,Month-to-month,None,No,Mailed check,2,0
CX03878,50,74.17,Month-to-month,Fiber,No,Mailed check,2,0
CX03879,46,34.99,Month-to-month,DSL,No,Mailed check,2,0
CX03880,30,60.23,Two year,DSL,No,Electronic check,1,0
CX03881,28,71.45,One year,Fiber,No,Mailed check,2,0
CX03882,41,108.62,Month-to-month,DSL,No,Bank transfer,2,1
CX03883,56,77.6,One year,DSL,No,Credit card,3,0
CX03884,19,67.13,Month-to-month,None,No,Credit card,1,0
CX03885,65,95.47,Two year,Fiber,No,Bank transfer,3,0
CX03886,15,66.71,Month-to-month,Fiber,Yes,Electronic check,4,1
CX03887,35,68.55,Month-to-month,Fiber,Yes,Bank transfer,0,0
CX03888,23,72.63,One year,DSL,No,Bank transfer,4,0
CX03889,66,36.22,Two year,Fiber,No,Credit card,4,0
CX03890,13,90.25,One year,Fiber,Yes,Electronic check,3,1
CX03891,10,78.55,Two year,DSL,No,Electronic check,0,1
CX03892,50,62.97,Month-to-month,DSL,Yes,Mailed check,2,0
CX03893,12,44.07,Month-to-month,DSL,No,Credit card,1,1
CX03894,72,73.9,One year,DSL,No,Bank transfer,1,0
CX03895,56,100.0,Month-to-month,Fiber,No,Electronic check,0,0
CX03896,64,55.1,Month-to-month,DSL,Yes,Electronic check,3,1
CX03897,22,45.85,Month-to-month,Fiber,No,Credit card,3,1
CX03898,54,78.46,Month-to-month,None,Yes,Electronic check,3,1
CX03899,43,34.09,One year,None,Yes,Mailed check,2,0
CX03900,31,20.36,One year,Fiber,No,Electronic check,2,0
CX03901,36,59.44,One year,None,No,Credit card,2,0
CX03902,2,54.05,One year,DSL,No,Electronic check,0,1
CX03903,11,63.14,One year,DSL,Yes,Electronic check,3,0
CX03904,9,57.11,Two year,DSL,No,Electronic check,5,0
CX03905,55,76.55,Month-to-month,DSL,No,Electronic check,2,0
CX03906,20,64.39,Month-to-month,Fiber,Yes,Bank transfer,2,0
CX03907,54,56.07,Two year,DSL,No,Mailed check,1,0
CX03908,52,59.18,Two year,None,Yes,Bank transfer,1,0
CX03909,11,83.15,One year,DSL,No,Electronic check,2,1
CX03910,24,90.35,One year,Fiber,No,Bank transfer,3,0
CX03911,19,89.16,One year,None,No,Mailed check,2,0
CX03912,9,84.61,Month-to-month,None,No,Bank transfer,1,1
CX03913,58,18.0,One year,Fiber,No,Bank transfer,0,0
CX03914,27,47.24,Month-to-month,None,No,Credit card,2,0
CX03915,66,62.36,Month-to-month,Fiber,No,Electronic check,2,0
CX03916,61,73.81,Month-to-month,Fiber,Yes,Electronic check,4,1
CX03917,63,33.71,One year,DSL,Yes,Bank transfer,1,0
CX03918,54,100.58,Month-to-month,DSL,No,Electronic check,0,1
CX03919,37,75.97,Month-to-month,DSL,No,Bank transfer,2,1
CX03920,31,55.64,Month-to-month,Fiber,No,Credit card,0,0
CX03921,27,72.9,One year,DSL,Yes,Bank transfer,0,0
CX03922,46,61.69,Two year,DSL,No,Credit card,2,0
CX03923,33,52.6,Month-to-month,DSL,Yes,Bank transfer,2,0
CX03924,62,80.45,Two year,None,No,Mailed check,0,0
CX03925,13,59.34,Month-to-month,Fiber,Yes,Electronic check,2,1
CX03926,27,38.26,One year,DSL,Yes,Bank transfer,1,0
CX03927,36,55.35,One year,DSL,No,Credit card,0,0
CX03928,21,66.81,Month-to-month,Fiber,Yes,Electronic check,1,1
CX03929,17,45.58,Two year,None,No,Mailed check,1,1
CX03930,41,97.08,Two year,DSL,No,Bank transfer,2,1
CX03931,12,45.38,Month-to-month,DSL,No,Bank transfer,2,0
CX03932,57,108.01,Month-to-month,None,No,Electronic check,0,1
CX03933,28,89.03,Two year,DSL,No,Electronic check,0,1
CX03934,55,48.64,One year,DSL,No,Bank transfer,2,0
CX03935,5,72.23,Month-to-month,DSL,Yes,Credit card,1,0
CX03936,57,95.37,Month-to-month,DSL,Yes,Credit card,1,0
CX03937,34,65.17,Month-to-month,DSL,Yes,Mailed check,2,0
CX03938,62,43.14,Month-to-month,Fiber,No,Mailed check,2,0
CX03939,51,71.85,One year,Fiber,No,Bank transfer,0,0
CX03940,58,113.18,One year,None,Yes,Electronic check,2,0
CX03941,47,36.62,Month-to-month,DSL,Yes,Mailed check,1,0
CX03942,8,81.62,Two year,Fiber,Yes,Electronic check,2,1
CX03943,71,69.64,One year,None,No,Bank transfer,1,0
CX03944,29,66.84,Two year,DSL,No,Electronic check,3,0
CX03945,64,60.87,Month-to-month,DSL,No,Mailed check,0,0
CX03946,37,62.42,Month-to-month,DSL,Yes,Credit card,3,0
CX03947,46,92.29,Two year,None,No,Bank transfer,2,0
CX03948,14,82.6,One year,Fiber,Yes,Mailed check,0,1
CX03949,65,47.53,Month-to-month,Fiber,No,Credit card,2,0
CX03950,57,103.78,Month-to-month,DSL,No,Credit card,0,1
CX03951,33,40.95,Month-to-month,Fiber,Yes,Credit card,1,1
CX03952,31,84.08,Month-to-month,DSL,Yes,Mailed check,1,1
CX03953,58,73.55,Two year,DSL,Yes,Bank transfer,1,0
CX03954,12,95.88,Month-to-month,DSL,No,Credit card,1,0
CX03955,21,77.36,Month-to-month,DSL,Yes,Bank transfer,1,1
CX03956,11,92.76,Two year,Fiber,No,Credit card,2,1
CX03957,38,69.0,Month-to-month,Fiber,No,Bank transfer,3,1
CX03958,27,90.94,Month-to-month,DSL,No,Credit card,0,0
CX03959,71,77.13,One year,Fiber,Yes,Bank transfer,1,0
CX03960,65,116.83,Two year,DSL,No,Bank transfer,1,0
CX03961,44,54.25,Two year,Fiber,Yes,Electronic check,1,0
CX03962,56,95.84,Month-to-month,None,No,Electronic check,2,1
CX03963,37,79.79,Month-to-month,DSL,Yes,Mailed check,0,1
CX03964,31,73.46,One year,DSL,No,Bank transfer,2,0
CX03965,57,57.12,Month-to-month,None,No,Mailed check,0,0
CX03966,26,79.43,One year,Fiber,No,Bank transfer,1,0
CX03967,23,37.17,Month-to-month,DSL,No,Electronic check,1,1
CX03968,11,39.49,One year,DSL,No,Credit card,1,0
CX03969,60,85.26,Month-to-month,Fiber,Yes,Electronic check,2,0
CX03970,58,35.4,Month-to-month,Fiber,Yes,Credit card,1,0
CX03971,2,101.22,One year,DSL,Yes,Electronic check,0,1
CX03972,61,63.58,One year,Fiber,Yes,Mailed check,1,0
CX03973,18,75.11,One year,None,No,Electronic check,4,0
CX03974,64,71.28,Month-to-month,Fiber,Yes,Bank transfer,2,0
CX03975,13,78.88,One year,DSL,No,Bank transfer,3,0
CX03976,12,63.5,Two year,Fiber,Yes,Bank transfer,1,0
CX03977,19,61.56,Month-to-month,None,No,Mailed check,4,1
CX03978,68,66.87,Month-to-month,Fiber,No,Mailed check,2,1
CX03979,69,92.73,Month-to-month,Fiber,No,Bank transfer,0,0
CX03980,48,94.58,One year,Fiber,No,Bank transfer,1,0
CX03981,2,97.68,Month-to-month,Fiber,No,Credit card,1,1
CX03982,45,77.7,One year,DSL,Yes,Electronic check,0,0
CX03983,22,65.25,Month-to-month,Fiber,No,Electronic check,3,1
CX03984,53,32.71,One year,DSL,No,Mailed check,1,0
CX03985,42,83.81,Month-to-month,Fiber,No,Credit card,2,1
CX03986,64,88.16,Month-to-month,None,No,Bank transfer,1,1
CX03987,51,60.8,Month-to-month,DSL,No,Electronic check,2,0
CX03988,23,87.43,One year,Fiber,No,Bank transfer,1,1
CX03989,56,98.03,One year,None,No,Bank transfer,2,0
CX03990,18,71.75,One year,DSL,Yes,Electronic check,2,0
CX03991,28,92.93,Month-to-month,None,No,Bank transfer,3,1
CX03992,17,76.45,Month-to-month,DSL,Yes,Electronic check,1,1
CX03993,16,31.51,Two year,Fiber,Yes,Electronic check,0,0
CX03994,29,59.28,Month-to-month,Fiber,Yes,Bank transfer,3,1
CX03995,62,60.66,Month-to-month,DSL,No,Bank transfer,1,0
CX03996,33,81.33,One year,Fiber,Yes,Bank transfer,0,0
CX03997,9,50.69,Two year,Fiber,Yes,Credit card,2,0
CX03998,55,60.03,One year,Fiber,Yes,Electronic check,1,0
CX03999,5,48.52,Month-to-month,Fiber,No,Credit card,5,1
CX04000,41,68.84,Two year,DSL,No,Mailed check,4,0
CX04001,17,71.22,Month-to-month,Fiber,Yes,Mailed check,1,0
CX04002,66,91.13,Month-to-month,DSL,No,Mailed check,0,0
CX04003,36,87.22,One year,Fiber,No,Electronic check,5,1
CX04004,30,73.31,Two year,DSL,Yes,Electronic check,1,0
CX04005,68,75.0,One year,DSL,Yes,Electronic check,1,0
CX04006,33,72.08,Two year,DSL,Yes,Electronic check,1,0
CX04007,53,72.17,One year,Fiber,Yes,Electronic check,1,0
CX04008,32,103.72,Month-to-month,Fiber,No,Electronic check,1,1
CX04009,41,18.0,One year,None,No,Mailed check,2,0
CX04010,36,65.83,One year,DSL,No,Credit card,3,0
CX04011,38,76.57,Month-to-month,DSL,No,Electronic check,0,0
CX04012,32,94.55,One year,Fiber,Yes,Electronic check,0,0
CX04013,50,45.62,Month-to-month,DSL,Yes,Electronic check,1,0
CX04014,35,77.33,Month-to-month,DSL,Yes,Electronic check,2,0
CX04015,46,88.66,Two year,DSL,No,Credit card,1,0
CX04016,53,59.9,Month-to-month,Fiber,Yes,Bank transfer,0,0
CX04017,25,27.7,Month-to-month,Fiber,No,Electronic check,1,0
CX04018,13,61.78,Month-to-month,DSL,Yes,Bank transfer,1,1
CX04019,7,43.28,Month-to-month,None,Yes,Bank transfer,2,1
CX04020,44,84.02,Month-to-month,DSL,No,Credit card,1,0
CX04021,15,50.98,Month-to-month,DSL,No,Bank transfer,2,0
CX04022,26,108.87,Month-to-month,DSL,No,Bank transfer,2,1
CX04023,57,72.81,Month-to-month,Fiber,No,Electronic check,3,0
CX04024,34,51.98,Month-to-month,Fiber,No,Bank transfer,2,0
CX04025,46,58.6,Month-to-month,DSL,No,Mailed check,3,0
CX04026,11,45.67,Month-to-month,DSL,Yes,Electronic check,3,1
CX04027,58,78.27,Month-to-month,Fiber,Yes,Electronic check,4,1
CX04028,43,102.5,Month-to-month,None,No,Credit card,1,0
CX04029,4,64.96,Two year,DSL,No,Electronic check,0,0
CX04030,34,90.04,One year,Fiber,No,Credit card,0,1
CX04031,65,48.96,Two year,DSL,No,Credit card,3,0
CX04032,35,76.47,One year,DSL,Yes,Credit card,1,0
CX04033,28,120.38,Month-to-month,None,Yes,Mailed check,0,0
CX04034,3,38.77,Month-to-month,DSL,No,Mailed check,0,0
CX04035,67,96.81,One year,Fiber,Yes,Electronic check,2,1
CX04036,17,95.52,One year,Fiber,Yes,Credit card,2,1
CX04037,43,28.34,Two year,None,No,Credit card,0,0
CX04038,31,38.14,Month-to-month,None,No,Bank transfer,3,0
CX04039,40,48.22,Two year,Fiber,No,Electronic check,2,0
CX04040,9,91.01,Two year,Fiber,Yes,Credit card,3,0
CX04041,59,60.26,Two year,DSL,Yes,Bank transfer,1,0
CX04042,12,66.01,One year,DSL,Yes,Credit card,5,1
CX04043,46,85.25,One year,Fiber,No,Credit card,2,1
CX04044,19,72.28,Two year,DSL,No,Electronic check,1,0
CX04045,49,74.65,Month-to-month,None,No,Credit card,1,0
CX04046,7,62.62,One year,Fiber,Yes,Electronic check,3,1
CX04047,12,94.41,Month-to-month,Fiber,Yes,Electronic check,2,1
CX04048,65,52.57,Month-to-month,Fiber,No,Credit card,2,1
CX04049,44,106.53,Month-to-month,Fiber,No,Mailed check,0,1
CX04050,59,62.24,One year,DSL,Yes,Credit card,3,0
CX04051,26,52.12,Month-to-month,Fiber,Yes,Mailed check,1,0
CX04052,55,83.89,One year,DSL,No,Electronic check,2,1
CX04053,6,79.59,One year,Fiber,No,Electronic check,1,1
CX04054,52,26.1,Month-to-month,DSL,Yes,Bank transfer,1,0
CX04055,10,74.53,Month-to-month,DSL,Yes,Electronic check,3,1
CX04056,47,39.95,Month-to-month,None,No,Electronic check,2,0
CX04057,35,51.4,Two year,DSL,No,Electronic check,0,0
CX04058,46,86.95,Two year,Fiber,Yes,Electronic check,0,0
CX04059,19,50.67,One year,None,No,Credit card,2,1
CX04060,8,77.45,Month-to-month,Fiber,No,Bank transfer,0,1
CX04061,56,61.27,Two year,Fiber,No,Bank transfer,0,1
CX04062,34,112.14,Month-to-month,Fiber,No,Electronic check,0,1
CX04063,9,67.5,Month-to-month,Fiber,Yes,Credit card,1,1
CX04064,31,43.75,One year,Fiber,Yes,Credit card,0,0
CX04065,1,45.29,Month-to-month,Fiber,Yes,Bank transfer,0,1
CX04066,64,49.65,Month-to-month,Fiber,No,Bank transfer,3,0
CX04067,72,72.37,Month-to-month,Fiber,Yes,Electronic check,3,0
CX04068,29,69.49,Two year,Fiber,Yes,Electronic check,1,0
CX04069,23,90.87,Month-to-month,DSL,No,Electronic check,1,1
CX04070,46,73.21,Month-to-month,DSL,Yes,Electronic check,3,0
CX04071,37,72.35,Month-to-month,DSL,Yes,Mailed check,2,1
CX04072,55,76.64,One year,Fiber,No,Mailed check,0,0
CX04073,16,66.65,Month-to-month,Fiber,Yes,Electronic check,2,1
CX04074,28,75.92,Two year,Fiber,No,Credit card,1,0
CX04075,16,86.71,Month-to-month,None,No,Bank transfer,2,1
CX04076,69,86.7,One year,Fiber,No,Credit card,2,0
CX04077,29,57.47,One year,DSL,No,Credit card,1,0
CX04078,47,30.56,Month-to-month,DSL,No,Bank transfer,4,0
CX04079,57,51.66,Month-to-month,Fiber,No,Bank transfer,1,1
CX04080,45,75.64,Month-to-month,DSL,No,Bank transfer,1,0
CX04081,3,18.0,Month-to-month,DSL,Yes,Mailed check,2,1
CX04082,72,58.95,Month-to-month,DSL,No,Electronic check,0,0
CX04083,61,79.29,Month-to-month,DSL,Yes,Electronic check,0,0
CX04084,23,56.99,Month-to-month,Fiber,Yes,Mailed check,0,0
CX04085,72,44.79,Month-to-month,Fiber,No,Electronic check,0,0
CX04086,65,107.96,Month-to-month,Fiber,Yes,Electronic check,2,1
CX04087,41,99.83,Month-to-month,None,Yes,Electronic check,0,0
CX04088,32,63.67,Two year,Fiber,Yes,Credit card,2,1
CX04089,26,98.45,Month-to-month,None,No,Credit card,1,1
CX04090,19,97.91,Month-to-month,None,Yes,Mailed check,5,1
CX04091,17,44.47,One year,Fiber,No,Mailed check,3,0
CX04092,9,128.29,One year,DSL,No,Mailed check,2,1
CX04093,14,48.7,Two year,Fiber,No,Electronic check,1,1
CX04094,71,63.51,Month-to-month,DSL,Yes,Electronic check,1,0
CX04095,24,45.19,Month-to-month,Fiber,Yes,Mailed check,1,1
CX04096,16,70.99,One year,None,No,Mailed check,1,0
CX04097,62,40.34,One year,DSL,Yes,Bank transfer,2,0
CX04098,43,69.1,One year,None,No,Electronic check,2,0
CX04099,1,93.06,Two year,Fiber,No,Electronic check,2,1
CX04100,19,73.93,Two year,Fiber,Yes,Mailed check,2,0
CX04101,57,63.41,Month-to-month,Fiber,Yes,Credit card,1,0
CX04102,20,103.22,Month-to-month,DSL,No,Credit card,2,1
CX04103,49,49.48,Two year,Fiber,No,Electronic check,2,0
CX04104,42,90.49,Month-to-month,Fiber,No,Electronic check,0,0
CX04105,2,62.54,Month-to-month,Fiber,No,Bank transfer,2,1
CX04106,10,73.92,One year,DSL,No,Mailed check,2,0
CX04107,6,69.86,Month-to-month,DSL,Yes,Credit card,3,0
CX04108,60,71.97,One year,None,No,Electronic check,0,0
CX04109,53,67.97,Two year,Fiber,No,Electronic check,1,0
CX04110,10,51.93,Month-to-month,DSL,No,Credit card,1,0
CX04111,49,56.61,Month-to-month,None,No,Credit card,2,0
CX04112,12,78.82,Month-to-month,Fiber,Yes,Mailed check,1,0
CX04113,23,66.71,Month-to-month,DSL,No,Credit card,2,1
CX04114,50,43.49,Month-to-month,Fiber,Yes,Electronic check,2,0
CX04115,63,53.54,One year,DSL,No,Bank transfer,1,0
CX04116,22,53.8,Month-to-month,DSL,No,Credit card,2,1
CX04117,16,67.82,Month-to-month,Fiber,No,Electronic check,2,1
CX04118,2,72.93,One year,Fiber,Yes,Mailed check,1,0
CX04119,31,70.99,One year,DSL,No,Electronic check,1,0
CX04120,41,54.59,One year,None,Yes,Electronic check,1,0
CX04121,9,69.35,Month-to-month,Fiber,No,Electronic check,1,1
